ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Education_2N Cycle,Education_Basic,Education_Graduation,Education_Master,Education_Phd,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Yolo,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wine,Customer_Activity_Level_Highly Active,Customer_Activity_Level_Inactive,Customer_Activity_Level_Moderately Active
7801,1959,54753.0,0,1,2013-09-12,87,197,81,227,7.0,59,126.5,3,5,2,11,4,0,0,0,0,0,0,3,11,0,66,66,0.79,1,2,697.5,18,0,38.75,9,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10489,1973,92955.0,0,0,2013-08-19,35,693,21,556,31.0,24,84.0,1,6,7,9,2,0,0,1,1,0,0,3,11,1,52,52,0.86,0,1,1409.0,22,2,64.04545454545455,8,0.045454545454545456,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7011,1973,33471.0,1,0,2012-10-12,47,43,2,27,0.0,9,12.0,3,3,0,4,7,0,0,0,0,0,0,3,11,0,52,52,1.71,1,2,93.0,7,0,13.285714285714286,10,0.42857142857142855,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2620,1974,34596.0,1,0,2013-04-13,48,14,0,2,0.0,0,7.0,1,1,0,2,8,0,0,0,0,0,0,3,11,1,51,51,1.21,1,2,23.0,3,0,7.666666666666667,9,0.3333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3933,1980,44010.0,1,0,2012-10-13,46,186,36,234,86.0,72,48.0,6,10,2,6,9,0,0,0,0,0,0,3,11,0,45,45,1.71,1,2,662.0,18,0,36.77777777777778,19,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10981,1988,84219.0,0,0,2014-02-02,27,434,81,400,45.0,81,45.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0,37,37,0.4,0,1,1086.0,17,0,63.88235294117647,4,0.058823529411764705,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1734,1968,40706.0,2,1,2013-01-17,37,59,0,11,4.0,2,5.0,4,3,0,4,7,0,0,0,0,0,0,3,11,0,57,57,1.45,3,4,81.0,7,0,11.571428571428571,10,0.5714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10995,1988,15716.0,1,0,2012-11-12,8,16,5,30,8.0,7,26.0,3,3,0,4,8,0,0,0,0,0,1,3,11,0,37,37,1.63,1,2,92.0,7,0,13.142857142857142,11,0.42857142857142855,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6357,1959,59052.0,0,1,2013-11-17,29,230,35,75,63.0,57,31.0,3,7,1,7,5,0,0,0,0,0,0,3,11,0,66,66,0.61,1,2,491.0,15,0,32.733333333333334,12,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9209,1971,80573.0,0,0,2012-10-14,85,829,81,430,60.0,81,15.0,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,54,1.71,0,1,1496.0,23,0,65.04347826086956,6,0.043478260869565216,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10286,1962,83715.0,0,0,2014-02-03,2,318,8,407,120.5,35,8.0,1,2,8,13,0,0,0,0,0,0,0,3,11,0,63,63,0.4,0,1,896.5,23,0,38.97826086956522,2,0.043478260869565216,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2611,1959,82576.0,0,0,2012-08-01,66,1206,55,445,120.5,18,18.0,1,2,4,12,1,0,0,1,0,0,0,3,11,0,66,66,1.91,0,1,1862.5,18,1,103.47222222222223,3,0.05555555555555555,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1600,1965,56962.0,2,1,2013-10-11,60,292,3,77,10.0,3,26.0,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,60,0.71,3,4,411.0,14,0,29.357142857142858,13,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3308,1952,35704.0,1,1,2014-01-03,54,30,9,12,2.0,11,30.0,3,2,0,4,4,0,0,0,0,0,0,3,11,0,73,73,0.48,2,3,94.0,6,0,15.666666666666666,6,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5407,1954,53103.0,0,1,2013-09-12,70,729,17,133,11.0,0,126.5,5,10,6,7,7,1,0,0,0,0,0,3,11,0,71,71,0.79,1,2,1016.5,23,1,44.19565217391305,17,0.21739130434782608,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2166,1960,46779.0,1,1,2013-07-12,55,12,1,3,0.0,0,7.0,1,0,1,2,4,0,0,0,0,0,0,3,11,0,65,65,0.96,2,3,23.0,3,0,7.666666666666667,4,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3955,1965,4861.0,0,0,2014-06-22,20,2,1,1,1.0,0,1.0,0,0,0,0,14,0,0,0,0,0,0,3,11,0,60,60,0.02,0,1,6.0,0,0,0.0,14,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6634,1979,33462.0,1,0,2013-08-07,78,22,3,18,0.0,0,11.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,46,46,0.89,1,2,54.0,5,0,10.8,9,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3056,1978,63693.0,0,1,2013-10-14,63,587,43,337,42.0,81,54.0,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,47,0.71,1,2,1144.0,26,0,44.0,17,0.11538461538461539,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5718,1950,80763.0,0,0,2013-08-15,17,674,81,108,120.5,42,126.5,1,5,11,6,3,0,0,1,1,0,0,3,11,1,75,75,0.87,0,1,1152.0,22,2,52.36363636363637,8,0.045454545454545456,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6872,1974,65352.0,0,1,2013-08-21,43,284,3,84,4.0,7,23.0,2,4,2,8,4,0,0,0,0,0,0,3,11,0,51,51,0.85,1,2,405.0,14,0,28.928571428571427,8,0.14285714285714285,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8164,1978,82170.0,0,0,2013-11-25,13,1023,81,556,49.0,55,37.0,1,5,6,7,2,0,0,0,0,0,0,3,11,0,47,47,0.59,0,1,1801.0,18,0,100.05555555555556,7,0.05555555555555555,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4580,1969,75759.0,0,0,2013-10-25,46,1224,22,556,89.0,81,126.5,1,9,7,9,5,1,0,1,1,0,0,3,11,1,56,56,0.68,0,1,2098.5,25,3,83.94,14,0.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9305,1976,79689.0,0,0,2013-05-12,65,311,26,556,120.5,37,121.0,1,4,9,13,2,0,0,0,0,0,0,3,11,0,49,49,1.13,0,1,1171.5,26,0,45.05769230769231,6,0.038461538461538464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
453,1956,35340.0,1,1,2014-06-29,1,27,0,12,0.0,1,5.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,69,69,0.0,2,3,45.0,5,0,9.0,7,0.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
8545,1954,85683.0,0,0,2014-03-21,6,1224,17,311,45.0,69,51.0,1,2,4,10,1,0,1,1,1,1,0,3,11,1,71,71,0.27,0,1,1717.0,16,4,107.3125,3,0.0625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9850,1972,24884.0,1,0,2012-11-29,32,3,6,7,0.0,0,3.0,1,0,0,3,7,0,0,0,0,0,0,3,11,0,53,53,1.58,1,2,19.0,3,0,6.333333333333333,7,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7378,1981,42021.0,1,0,2012-08-31,34,393,5,136,7.0,5,27.0,5,10,1,6,9,1,0,0,0,0,0,3,11,0,44,44,1.83,1,2,573.0,17,1,33.705882352941174,19,0.29411764705882354,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7646,1989,64449.0,1,0,2014-02-18,70,218,63,282,120.5,35,70.0,4,5,3,12,4,0,0,0,0,0,0,3,11,0,36,36,0.36,1,2,788.5,20,0,39.425,9,0.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1640,1954,64587.0,1,1,2014-06-22,49,66,0,16,0.0,6,20.0,2,1,1,4,3,0,0,0,0,0,0,3,11,0,71,71,0.02,2,3,108.0,6,0,18.0,4,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5184,1995,34824.0,0,0,2014-03-26,65,4,2,11,2.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,30,0.26,0,1,23.0,3,0,7.666666666666667,7,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8492,1978,75437.0,0,0,2013-11-09,25,795,0,545,95.0,58,0.0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,47,47,0.64,0,1,1493.0,22,1,67.86363636363636,14,0.045454545454545456,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
11188,1957,26091.0,1,1,2014-02-25,84,15,10,19,8.0,17,20.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,68,0.34,2,3,89.0,6,0,14.833333333333334,7,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1212,1973,52845.0,1,0,2013-08-13,7,384,25,292,120.5,41,64.0,3,8,8,6,6,1,0,0,0,0,0,3,11,0,52,52,0.88,1,2,926.5,22,1,42.11363636363637,14,0.13636363636363635,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9097,1956,46086.0,0,1,2013-11-03,34,244,8,32,7.0,2,50.0,4,3,1,8,4,0,0,0,0,0,0,3,11,0,69,69,0.65,1,2,343.0,12,0,28.583333333333332,7,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10473,1956,78028.0,0,1,2012-09-10,38,158,19,288,25.0,0,38.0,1,6,4,9,7,0,1,1,0,0,0,3,11,1,69,69,1.8,1,2,528.0,19,2,27.789473684210527,13,0.05263157894736842,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7962,1987,95169.0,0,0,2013-10-09,1,1224,21,449,106.0,20,20.0,1,4,3,4,1,0,0,1,1,0,0,3,11,1,38,38,0.72,0,1,1840.0,11,2,167.27272727272728,5,0.09090909090909091,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9984,1981,56337.0,1,1,2013-03-27,25,349,16,144,28.0,5,126.5,5,8,5,4,8,1,0,0,1,0,0,3,11,1,44,44,1.26,2,3,668.5,17,2,39.3235294117647,16,0.29411764705882354,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5527,1987,22434.0,1,0,2013-02-13,25,4,12,11,3.0,13,15.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,38,1.37,1,2,58.0,5,0,11.6,10,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6374,1954,36930.0,0,1,2013-05-17,50,223,2,31,0.0,2,39.0,5,5,2,4,8,0,0,0,0,0,0,3,11,0,71,71,1.12,1,2,297.0,11,0,27.0,13,0.45454545454545453,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7453,1954,36130.0,0,1,2013-02-02,46,157,43,127,68.0,56,37.0,6,3,8,4,4,1,0,0,0,0,0,3,11,1,71,71,1.4,1,2,488.0,15,1,32.53333333333333,7,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8952,1953,65569.0,0,1,2012-11-05,96,397,46,288,20.0,38,70.0,2,6,5,10,3,0,0,0,0,0,0,3,11,0,72,72,1.65,1,2,859.0,21,0,40.904761904761905,9,0.09523809523809523,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
241,1952,83844.0,0,0,2013-05-12,57,901,31,345,75.0,31,126.5,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,73,1.13,0,1,1509.5,19,1,79.44736842105263,5,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8975,1968,19514.0,1,1,2014-01-26,47,14,3,21,2.0,1,28.0,4,3,1,2,8,1,0,0,0,0,0,3,11,0,57,57,0.42,2,3,69.0,6,1,11.5,11,0.6666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6119,1963,36736.0,1,1,2013-05-10,52,10,0,3,0.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,62,62,1.14,2,3,17.0,3,0,5.666666666666667,7,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5236,1979,77568.0,0,1,2012-08-25,30,1224,0,396,120.5,81,126.5,1,10,2,8,5,0,1,1,1,0,0,3,11,0,46,46,1.84,1,2,1948.0,20,3,97.4,15,0.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5723,1976,49187.0,0,1,2014-01-11,63,81,1,31,2.0,1,0.0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,49,49,0.46,1,2,116.0,7,0,16.571428571428573,3,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1710,1978,30168.0,1,0,2013-03-07,51,154,20,66,0.0,12,27.0,7,6,1,4,9,0,0,0,0,0,0,3,11,0,47,47,1.31,1,2,279.0,11,0,25.363636363636363,15,0.6363636363636364,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1970,1968,34053.0,0,1,2012-09-10,14,63,0,21,7.0,0,12.0,1,3,0,3,8,0,0,0,0,0,0,3,11,0,57,57,1.8,1,2,103.0,6,0,17.166666666666668,11,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5313,1971,38196.0,1,1,2014-04-18,20,30,0,11,0.0,0,3.0,3,2,0,4,5,0,0,0,0,0,0,3,11,0,54,54,0.2,2,3,44.0,6,0,7.333333333333333,7,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10634,1951,59412.0,0,0,2014-04-19,56,90,67,165,30.0,43,11.0,1,4,2,8,3,0,0,0,0,0,0,3,11,0,74,74,0.19,0,1,406.0,14,0,29.0,7,0.07142857142857142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7010,1965,70924.0,0,0,2014-04-07,41,635,81,254,120.5,81,76.0,1,6,6,7,3,0,0,1,0,0,0,3,11,0,60,60,0.23,0,1,1247.5,19,1,65.65789473684211,9,0.05263157894736842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8562,1969,54165.0,0,0,2013-05-28,72,127,4,73,15.0,6,11.0,1,2,1,7,2,0,0,0,0,0,0,3,11,0,56,56,1.09,0,1,236.0,10,0,23.6,4,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3158,1973,32300.0,1,0,2013-01-03,1,13,3,6,6.0,5,6.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,52,1.48,1,2,39.0,4,0,9.75,9,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4436,1976,20180.0,0,0,2013-02-20,27,18,42,24,15.0,20,18.0,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,49,1.35,0,1,137.0,7,0,19.571428571428573,9,0.14285714285714285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5287,1973,34961.0,1,0,2014-06-19,77,45,2,26,4.0,1,1.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0,52,52,0.03,1,2,79.0,7,0,11.285714285714286,10,0.42857142857142855,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2445,1974,28440.0,1,0,2013-07-07,87,38,1,24,0.0,0,0.0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,51,51,0.98,1,2,63.0,5,0,12.6,10,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6059,1953,64504.0,1,2,2013-03-04,81,986,36,168,16.0,0,108.0,7,11,3,4,7,0,0,0,0,0,0,3,11,1,72,72,1.32,3,4,1314.0,18,0,73.0,18,0.3888888888888889,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4550,1966,33564.0,0,1,2014-06-24,51,61,0,3,0.0,0,7.0,1,1,1,3,5,0,0,0,0,0,0,3,11,0,59,59,0.01,1,2,71.0,5,0,14.2,6,0.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4240,1978,17345.0,1,0,2012-11-03,79,4,9,16,17.0,0,12.0,2,2,1,2,8,0,0,0,0,0,0,3,11,0,47,47,1.65,1,2,58.0,5,0,11.6,10,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8911,1967,56320.0,0,1,2013-04-08,11,201,53,172,116.0,77,83.0,3,5,4,9,4,0,0,0,0,0,0,3,11,0,58,58,1.22,1,2,702.0,18,0,39.0,9,0.16666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3706,1978,28647.0,1,0,2013-08-21,54,19,8,29,0.0,12,26.0,1,2,2,2,7,1,0,0,0,0,0,3,11,1,47,47,0.85,1,2,94.0,6,1,15.666666666666666,9,0.16666666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3628,1987,15038.0,1,0,2013-01-29,93,4,8,11,19.0,12,26.0,2,2,1,2,9,0,0,0,0,0,0,3,11,0,38,38,1.41,1,2,80.0,5,0,16.0,11,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10175,1958,32173.0,0,1,2013-08-01,0,18,0,2,0.0,0,2.0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,67,67,0.91,1,2,22.0,4,0,5.5,5,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8985,1964,68316.0,0,1,2012-11-04,54,806,80,161,120.0,11,33.0,5,10,7,10,6,0,0,0,0,0,0,3,11,0,61,61,1.65,1,2,1211.0,27,0,44.851851851851855,16,0.18518518518518517,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5204,1971,74538.0,0,0,2013-06-29,21,380,81,556,110.0,81,28.0,1,8,8,5,3,0,0,1,0,0,0,3,11,1,54,54,1.0,0,1,1236.0,21,1,58.857142857142854,11,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
9220,1971,91700.0,0,0,2013-01-17,58,576,81,556,120.5,81,19.0,1,8,6,5,3,0,0,0,0,0,0,3,11,1,54,54,1.45,0,1,1433.5,19,0,75.44736842105263,11,0.05263157894736842,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9888,1969,68695.0,0,0,2014-06-25,3,458,81,356,106.0,50,40.0,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56,56,0.01,0,1,1091.0,15,0,72.73333333333333,6,0.06666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5263,1977,31056.0,1,0,2013-01-22,99,5,10,13,3.0,8,16.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,48,1.43,1,2,55.0,4,0,13.75,9,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1020,1973,79593.0,0,0,2014-05-12,70,350,60,556,110.0,81,126.5,1,5,6,7,2,0,0,1,0,0,0,3,11,0,52,52,0.13,0,1,1283.5,18,1,71.30555555555556,7,0.05555555555555555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9503,1980,28071.0,0,0,2012-08-29,65,39,33,130,41.0,26,44.0,2,5,1,5,8,0,0,0,0,0,0,3,11,0,45,45,1.83,0,1,313.0,11,0,28.454545454545453,13,0.18181818181818182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10613,1958,37334.0,1,1,2014-02-26,44,26,1,16,2.0,2,15.0,4,3,0,4,4,0,0,0,0,0,0,3,11,0,67,67,0.34,2,3,62.0,7,0,8.857142857142858,7,0.5714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
67,1972,46423.0,1,1,2013-09-18,6,68,0,16,0.0,0,8.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53,53,0.78,2,3,92.0,6,0,15.333333333333334,9,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6019,1971,37126.0,1,0,2014-03-30,9,45,3,9,4.0,4,7.0,1,1,2,2,6,1,0,0,0,0,0,3,11,1,54,54,0.25,1,2,72.0,5,1,14.4,7,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5863,1953,47703.0,0,1,2013-05-29,95,359,0,134,13.0,26,123.0,4,6,3,8,5,0,0,0,0,0,0,3,11,0,72,72,1.08,1,2,655.0,17,0,38.529411764705884,11,0.23529411764705882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3717,1959,61180.0,0,1,2014-04-23,70,403,24,29,6.0,24,126.5,2,5,5,6,3,1,0,0,0,0,0,3,11,0,66,66,0.18,1,2,612.5,16,1,38.28125,8,0.125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6730,1954,38998.0,1,1,2012-11-03,92,34,1,14,0.0,0,5.0,3,2,0,3,8,0,0,0,0,0,1,3,11,0,71,71,1.65,2,3,54.0,5,0,10.8,10,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10749,1991,8028.0,0,0,2012-09-18,62,73,18,66,7.0,12,2.0,15,0,1,0,19,0,0,0,0,0,0,3,11,0,34,34,1.78,0,1,178.0,1,0,178.0,19,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4998,1962,76081.0,0,0,2014-05-23,85,292,30,415,63.0,33,126.5,1,4,5,4,2,0,0,0,1,0,0,3,11,0,63,63,0.1,0,1,959.5,13,1,73.8076923076923,6,0.07692307692307693,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6287,1986,34728.0,1,0,2013-07-30,2,14,0,16,0.0,0,6.0,1,1,1,2,6,0,0,0,0,0,0,3,11,1,39,39,0.91,1,2,36.0,4,0,9.0,7,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5985,1965,33168.0,0,1,2012-10-13,0,80,1,37,0.0,1,3.0,3,2,1,4,7,0,0,0,0,0,0,3,11,0,60,60,1.71,1,2,122.0,7,0,17.428571428571427,9,0.42857142857142855,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4754,1966,33585.0,0,1,2013-09-25,91,30,11,33,13.0,6,29.0,1,2,0,4,4,0,0,0,0,0,0,3,11,0,59,59,0.76,1,2,122.0,6,0,20.333333333333332,6,0.16666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4002,1960,77037.0,0,1,2013-10-13,3,463,81,333,120.5,53,10.0,1,7,7,12,3,0,0,0,0,0,0,3,11,0,65,65,0.71,1,2,1060.5,26,0,40.78846153846154,10,0.038461538461538464,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8870,1984,35196.0,1,0,2012-11-13,68,75,12,141,43.0,39,126.5,6,6,1,5,8,0,0,0,0,0,0,3,11,1,41,41,1.62,1,2,436.5,12,0,36.375,14,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
966,1966,44529.0,0,1,2013-07-05,98,538,13,91,17.0,6,26.0,6,6,2,11,5,0,1,0,0,0,0,3,11,0,59,59,0.98,1,2,691.0,19,1,36.36842105263158,11,0.3157894736842105,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4767,1965,70924.0,0,0,2014-04-07,41,635,81,254,120.5,81,76.0,1,6,6,7,3,0,0,1,0,0,0,3,11,0,60,60,0.23,0,1,1247.5,19,1,65.65789473684211,9,0.05263157894736842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
