Customer_Age,Income,Total_Children,Family_Size,Total_Spending,Average_Spending_per_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Campaign_Acceptance,Response,Digital_Engagement,NumWebVisitsMonth,Recency,Customer_Tenure_Years,Deal_Dependency,NumDealsPurchases
44,28510.0,2,3,91.0,15.166666666666666,44,5,19,0.0,4,19.0,6,2,0,4,0,0,7,5,72,1.21,0.5,3
34,90638.0,0,1,2064.0,121.41176470588235,1156,81,556,94.0,81,96.0,17,3,4,10,1,0,4,1,29,0.37,0.058823529411764705,1
75,48070.0,1,2,504.0,31.5,373,14,83,6.0,9,19.0,16,8,2,6,0,0,15,7,33,1.46,0.1875,3
68,43140.0,1,2,235.0,23.5,134,8,76,6.0,0,11.0,10,4,1,5,0,0,10,6,68,1.48,0.1,1
64,54959.0,1,2,1232.0,68.44444444444444,1148,0,60,0.0,0,24.0,18,9,5,4,1,1,16,7,55,1.44,0.16666666666666666,3
67,15056.0,2,3,88.0,12.571428571428571,6,12,3,21.0,6,40.0,7,2,2,3,0,0,7,5,76,1.16,0.7142857142857143,5
54,26954.0,1,2,17.0,5.666666666666667,4,1,11,0.0,0,1.0,3,1,0,2,0,0,8,7,17,0.14,0.3333333333333333,1
40,22327.0,1,2,24.0,6.0,5,4,8,2.0,0,5.0,4,1,0,3,0,0,6,5,94,0.91,0.25,1
60,44393.0,2,3,60.0,12.0,24,2,20,2.0,2,10.0,5,1,0,4,0,0,5,4,86,0.85,0.4,2
73,62000.0,1,2,1020.0,40.8,899,0,101,0.0,0,20.0,25,6,6,13,1,0,10,4,25,0.84,0.04,1
63,31497.0,1,2,155.0,19.375,108,1,28,13.0,1,4.0,8,3,1,4,0,0,11,8,22,1.56,0.25,2
51,45894.0,2,3,51.0,12.75,27,2,7,0.0,2,13.0,4,1,0,3,0,0,6,5,15,0.33,0.25,1
55,78579.0,0,1,1716.5,114.43333333333334,816,66,549,120.5,66,99.0,15,5,6,4,0,1,8,3,35,1.52,0.06666666666666667,1
56,67369.0,1,2,1387.0,66.04761904761905,1224,0,70,37.0,14,42.0,21,7,4,10,2,1,11,4,81,1.61,0.19047619047619047,4
65,58401.0,1,2,96.0,19.2,10,0,11,17.0,29,29.0,5,1,2,2,0,0,5,4,55,0.19,0.2,1
73,62307.0,1,2,160.0,20.0,87,13,34,10.0,6,10.0,8,4,0,4,0,0,9,5,94,0.36,0.125,1
56,43641.0,2,3,139.0,19.857142857142858,57,2,51,4.0,2,23.0,7,2,1,4,0,0,8,6,50,1.19,0.42857142857142855,3
57,63841.0,1,2,903.5,43.023809523809526,635,15,100,20.0,7,126.5,21,9,3,9,0,0,15,6,64,1.19,0.047619047619047616,1
60,46891.0,1,2,183.0,26.142857142857142,43,12,23,29.0,15,61.0,7,2,1,4,0,0,6,4,91,0.82,0.14285714285714285,1
56,70091.0,1,2,1161.0,68.29411764705883,964,34,137,15.0,0,11.0,17,5,2,10,1,0,13,8,11,1.25,0.11764705882352941,2
53,78075.0,0,1,988.0,76.0,572,8,259,34.0,35,80.0,13,3,5,5,0,0,4,1,72,0.23,0.07692307692307693,1
64,59184.0,1,2,802.5,33.4375,341,81,113,120.5,81,66.0,24,6,6,12,0,0,11,5,6,1.8,0.125,3
48,54809.0,2,3,174.0,21.75,63,6,57,13.0,13,22.0,8,2,1,5,0,0,6,4,0,0.8,0.5,4
66,58113.0,1,2,735.0,38.68421052631579,221,81,169,102.0,78,84.0,19,9,2,8,0,0,16,7,66,1.42,0.15789473684210525,3
67,51412.0,1,2,195.0,21.666666666666668,140,3,29,4.0,5,14.0,9,3,2,4,0,0,7,4,42,0.49,0.2222222222222222,2
46,15287.0,1,2,31.0,7.75,1,2,8,4.0,3,13.0,4,1,1,2,1,1,8,7,60,1.72,0.5,2
68,66636.0,0,1,951.0,59.4375,291,10,556,84.0,10,0.0,16,3,4,9,0,0,4,1,64,0.87,0.0625,1
69,50965.0,1,2,685.0,36.05263157894737,544,13,85,8.0,6,29.0,19,10,4,5,1,0,18,8,87,1.35,0.15789473684210525,3
60,84618.0,0,1,1408.0,56.32,684,81,556,21.0,66,0.0,25,6,9,10,1,0,8,2,96,0.6,0.04,1
35,18351.0,0,1,43.0,8.6,1,12,9,0.0,14,7.0,5,2,0,3,0,0,9,7,1,0.67,0.2,1
68,40451.0,2,3,49.0,12.25,35,0,4,0.0,0,10.0,4,1,1,2,1,0,6,5,54,0.36,0.25,1
60,36317.0,1,2,133.0,19.0,87,3,25,3.0,2,13.0,7,3,0,4,0,0,10,7,53,1.1,0.2857142857142857,2
68,42213.0,1,2,363.0,27.923076923076923,309,3,24,4.0,3,20.0,13,5,1,7,1,0,12,7,96,0.71,0.15384615384615385,2
70,65748.0,1,2,545.0,34.0625,172,73,93,95.0,78,34.0,16,2,4,10,0,0,3,1,58,1.2,0.125,2
53,77044.0,1,2,1065.0,36.724137931034484,625,38,242,50.0,34,76.0,29,7,11,11,1,0,11,4,12,0.67,0.06896551724137931,2
56,74918.0,0,1,1690.0,84.5,972,59,556,25.0,19,59.0,20,5,9,6,1,0,8,3,78,1.3,0.05,1
53,56721.0,2,3,296.0,29.6,157,6,39,6.0,13,75.0,10,4,1,5,0,0,10,6,64,1.66,0.5,5
50,42160.0,2,3,140.0,20.0,48,9,45,3.0,15,20.0,7,2,1,4,0,1,8,6,26,1.0,0.5714285714285714,4
60,61559.0,1,2,528.0,33.0,279,81,88,32.0,14,34.0,16,4,2,10,0,0,7,3,8,0.95,0.0625,1
62,33629.0,2,3,152.0,19.0,132,0,16,0.0,0,4.0,8,3,1,4,0,0,12,9,49,1.89,0.625,5
34,68682.0,0,1,1598.0,69.47826086956522,919,0,505,99.0,30,45.0,23,4,9,10,0,0,6,2,56,0.73,0.043478260869565216,1
62,34377.0,1,2,114.0,19.0,62,0,22,3.0,1,26.0,6,2,2,2,0,0,9,7,55,1.44,0.3333333333333333,2
39,8940.0,1,2,101.0,14.428571428571429,1,45,3,4.0,6,42.0,7,3,1,3,0,0,11,8,25,1.85,0.42857142857142855,3
52,26228.0,1,2,25.0,8.333333333333334,2,6,4,3.0,1,9.0,3,1,0,2,0,0,9,8,50,0.77,0.3333333333333333,1
68,77297.0,0,1,748.0,35.61904761904762,408,61,109,48.0,81,41.0,21,5,7,9,1,0,9,4,84,1.42,0.047619047619047616,1
44,40211.0,2,3,87.0,17.4,51,1,7,2.0,1,25.0,5,2,1,2,1,0,10,8,30,0.91,0.4,2
67,33438.0,2,3,90.0,12.857142857142858,62,1,16,3.0,2,6.0,7,2,1,4,0,0,7,5,81,0.77,0.5714285714285714,4
66,75032.0,1,2,1215.0,67.5,952,12,180,47.0,12,12.0,18,5,4,9,0,0,8,3,74,1.17,0.1111111111111111,2
70,61284.0,0,1,811.0,38.61904761904762,618,15,106,20.0,7,45.0,21,11,2,8,1,0,17,6,76,0.71,0.047619047619047616,1
39,22518.0,1,2,61.0,12.2,11,7,12,2.0,2,27.0,5,2,1,2,1,1,7,5,36,1.68,0.4,2
50,54730.0,1,2,405.0,31.153846153846153,318,3,17,4.0,7,56.0,13,4,1,8,0,0,8,4,64,0.87,0.38461538461538464,5
70,38452.0,2,3,72.0,12.0,56,0,14,0.0,0,2.0,6,3,0,3,0,0,10,7,62,0.25,0.5,3
54,44421.0,2,3,189.0,21.0,110,5,59,7.0,1,7.0,9,5,0,4,0,0,13,8,53,1.37,0.5555555555555556,5
39,38197.0,1,2,40.0,10.0,23,0,11,2.0,1,3.0,4,1,0,3,0,0,6,5,86,1.0,0.25,1
47,41986.0,1,2,63.0,9.0,27,5,8,8.0,3,12.0,7,3,0,4,0,0,7,4,15,0.38,0.42857142857142855,3
42,28427.0,1,2,52.0,10.4,18,3,19,3.0,3,6.0,5,2,0,3,0,0,10,8,67,1.27,0.4,2
49,37395.0,1,2,39.0,9.75,18,0,9,0.0,1,11.0,4,1,0,3,0,0,7,6,47,0.16,0.25,1
54,64722.0,1,2,739.0,35.19047619047619,303,0,280,60.0,81,15.0,21,8,2,11,0,0,14,6,47,0.09,0.19047619047619047,4
69,55249.0,1,2,130.0,18.571428571428573,97,1,19,2.0,0,11.0,7,2,1,4,0,0,5,3,81,0.2,0.14285714285714285,1
53,84906.0,0,1,1631.0,70.91304347826087,997,15,414,99.0,30,76.0,23,5,6,12,3,0,7,2,98,0.73,0.043478260869565216,1
36,28691.0,1,2,34.0,8.5,5,4,13,8.0,0,4.0,4,1,0,3,0,0,9,8,56,0.99,0.25,1
73,44213.0,2,3,152.0,19.0,95,11,35,0.0,4,7.0,8,2,1,5,0,0,8,6,48,0.58,0.5,4
41,25707.0,1,2,21.0,5.25,1,6,2,3.0,6,3.0,4,1,0,3,0,0,8,7,18,0.44,0.25,1
58,59062.0,3,4,71.0,14.2,46,1,12,3.0,0,9.0,5,2,0,3,0,0,6,4,74,0.74,0.4,2
63,76624.0,1,2,840.0,38.18181818181818,411,81,147,54.0,81,66.0,22,5,10,7,1,0,6,1,68,0.1,0.045454545454545456,1
78,66000.0,0,1,711.0,79.0,244,51,270,101.0,0,45.0,9,1,3,5,0,0,2,1,36,0.19,0.1111111111111111,1
47,27683.0,1,2,351.0,29.25,152,9,121,12.0,12,45.0,12,6,2,4,0,0,14,8,90,1.9,0.3333333333333333,4
54,1730.0,0,1,8.0,0.0,1,1,3,1.0,1,1.0,0,0,0,0,0,0,20,20,65,0.11,0.0,15
33,7500.0,1,2,119.0,17.0,10,17,18,8.0,26,40.0,7,3,2,2,0,0,12,9,63,1.57,0.5714285714285714,4
57,40521.0,2,3,21.0,7.0,12,0,5,0.0,0,4.0,3,0,1,2,0,0,5,5,82,1.23,0.3333333333333333,1
52,20427.0,1,2,10.0,3.3333333333333335,5,0,4,0.0,0,1.0,3,1,0,2,0,0,9,8,63,0.27,0.3333333333333333,1
50,65106.0,1,2,973.0,40.541666666666664,790,19,133,12.0,0,19.0,24,8,3,13,1,0,14,6,55,0.1,0.125,3
60,69969.0,0,1,1536.0,128.0,882,29,514,38.0,29,44.0,12,4,2,6,2,1,7,3,64,0.84,0.08333333333333333,1
73,67433.0,2,3,992.0,41.333333333333336,615,28,259,12.0,48,30.0,24,6,5,13,1,0,10,4,51,0.95,0.16666666666666666,4
58,77766.0,1,2,1529.0,47.78125,1004,59,265,115.0,59,27.0,32,11,10,11,1,1,17,6,97,1.35,0.0625,2
53,74716.0,1,2,746.0,49.733333333333334,133,27,421,13.0,81,71.0,15,7,3,5,0,0,11,4,92,0.79,0.13333333333333333,2
62,68118.0,1,2,900.5,42.88095238095238,595,23,123,10.0,23,126.5,21,8,9,4,0,0,14,6,51,0.7,0.09523809523809523,2
55,55158.0,2,3,418.0,29.857142857142858,293,0,87,4.0,11,23.0,14,7,2,5,0,1,14,7,72,1.91,0.2857142857142857,4
70,62972.0,1,2,521.5,37.25,313,15,47,20.0,0,126.5,14,7,4,3,0,1,13,6,39,1.9,0.14285714285714285,2
50,74190.0,1,2,583.5,34.3235294117647,151,81,86,120.5,81,64.0,17,4,2,11,0,0,6,2,49,0.13,0.11764705882352941,2
49,39356.0,2,3,23.0,7.666666666666667,15,0,2,0.0,0,6.0,3,1,0,2,1,0,7,6,21,0.28,0.3333333333333333,1
56,76653.0,0,1,1682.5,76.47727272727273,736,63,556,120.5,81,126.0,22,4,7,11,2,0,6,2,91,0.87,0.045454545454545456,1
52,35860.0,2,3,49.0,12.25,15,0,8,4.0,2,20.0,4,1,1,2,1,0,6,5,37,0.11,0.5,2
42,90687.0,0,1,1663.0,103.9375,982,17,556,23.0,34,51.0,16,6,2,8,1,1,8,2,98,1.1,0.0625,1
43,73450.0,0,1,1804.0,69.38461538461539,1142,51,415,90.0,69,37.0,26,7,8,11,2,0,10,3,85,0.56,0.038461538461538464,1
65,31454.0,2,3,48.0,9.6,28,0,11,0.0,0,9.0,5,2,0,3,0,0,10,8,40,0.98,0.6,3
73,47139.0,2,3,83.0,16.6,46,0,12,0.0,2,23.0,5,2,1,2,0,1,9,7,2,0.31,0.4,2
50,83829.0,0,1,1636.5,96.26470588235294,897,81,430,120.5,81,27.0,17,4,7,6,3,1,5,1,78,0.72,0.0,0
62,53378.0,2,3,787.5,41.44736842105263,489,6,152,8.0,6,126.5,19,9,4,6,0,1,17,8,41,1.76,0.5263157894736842,10
55,19656.0,1,2,84.0,14.0,25,4,9,6.0,8,32.0,6,2,1,3,0,0,9,7,94,1.39,0.5,3
77,45579.0,1,2,183.0,20.333333333333332,145,1,33,2.0,1,1.0,9,4,1,4,0,0,10,6,10,0.86,0.1111111111111111,1
67,85485.0,0,1,1328.0,73.77777777777777,630,26,556,44.0,18,54.0,18,6,6,6,0,0,8,2,73,0.02,0.05555555555555555,1
81,55956.0,0,1,999.0,71.35714285714286,760,38,104,50.0,9,38.0,14,7,3,4,1,0,11,4,22,0.23,0.14285714285714285,2
62,64191.0,1,2,794.5,37.833333333333336,420,15,186,120.5,38,15.0,21,5,3,13,0,0,8,3,30,1.43,0.14285714285714285,3
53,38808.0,1,2,246.0,24.6,125,17,52,3.0,19,30.0,10,5,1,4,1,1,13,8,21,1.84,0.4,4
59,57183.0,2,3,610.0,35.88235294117647,464,5,64,7.0,0,70.0,17,9,1,7,0,0,17,8,51,1.28,0.47058823529411764,8
57,23748.0,1,2,76.0,12.666666666666666,6,6,29,12.0,15,8.0,6,2,1,3,0,0,10,8,97,1.6,0.5,3
54,66303.0,1,2,1286.0,71.44444444444444,1090,12,96,16.0,12,60.0,18,3,4,11,1,0,11,8,56,1.34,0.2222222222222222,4
50,37368.0,1,2,30.0,10.0,3,2,11,2.0,2,10.0,3,1,0,2,1,0,7,6,4,0.53,0.3333333333333333,1
61,40800.0,3,4,99.0,16.5,24,0,27,8.0,30,10.0,6,3,0,3,0,0,10,7,77,1.49,0.3333333333333333,2
47,71847.0,0,1,1108.5,50.38636363636363,737,21,106,55.0,63,126.5,22,6,7,9,1,0,9,3,95,1.77,0.0,0
50,46149.0,1,2,362.0,27.846153846153847,254,6,71,4.0,0,27.0,13,5,1,7,0,0,10,5,36,0.58,0.38461538461538464,5
42,78687.0,0,1,1756.0,97.55555555555556,817,81,556,120.5,55,126.5,18,4,6,8,1,1,6,2,13,1.89,0.05555555555555555,1
54,49118.0,0,1,1212.0,46.61538461538461,620,54,239,99.0,81,119.0,26,9,7,10,2,1,16,7,90,1.86,0.07692307692307693,2
68,37633.0,2,3,38.0,9.5,13,4,20,0.0,0,1.0,4,1,0,3,0,0,10,9,49,1.77,0.5,2
74,39767.0,0,1,485.0,32.333333333333336,113,61,204,34.0,26,47.0,15,7,1,7,0,0,15,8,18,0.94,0.13333333333333333,2
74,26997.0,0,1,404.0,36.72727272727273,7,23,78,120.5,49,126.5,11,4,2,5,0,0,11,7,89,1.65,0.18181818181818182,2
55,33986.0,1,2,44.0,11.0,16,2,18,2.0,1,5.0,4,1,0,3,0,0,8,7,43,1.29,0.25,1
53,57091.0,1,2,496.0,31.0,462,0,24,6.0,0,4.0,16,9,2,5,1,1,16,7,82,1.6,0.125,2
56,46831.0,2,3,78.0,15.6,22,2,10,6.0,4,34.0,5,1,2,2,0,0,5,4,84,1.06,0.4,2
53,83151.0,0,1,1894.0,86.0909090909091,968,81,556,120.5,42,126.5,22,5,7,10,3,1,7,2,80,1.38,0.045454545454545456,1
54,52531.0,0,1,763.0,40.1578947368421,283,81,151,51.0,72,125.0,19,7,2,10,0,0,13,6,68,1.49,0.10526315789473684,2
69,15759.0,0,1,17.0,5.666666666666667,1,2,5,6.0,0,3.0,3,1,0,2,0,0,8,7,12,0.81,0.3333333333333333,1
54,22804.0,1,2,26.0,6.5,14,1,7,2.0,1,1.0,4,2,0,2,0,0,11,9,75,0.91,0.25,1
52,43050.0,1,2,76.0,12.666666666666666,30,5,24,6.0,3,8.0,6,2,0,4,0,0,7,5,10,0.28,0.3333333333333333,2
48,42997.0,2,3,15.0,5.0,4,0,5,0.0,1,5.0,3,1,0,2,0,0,8,7,91,0.56,0.3333333333333333,1
62,48918.0,2,3,62.0,12.4,52,0,9,0.0,0,1.0,5,1,0,4,0,0,5,4,21,0.21,0.4,2
71,60033.0,1,2,198.0,24.75,62,1,57,19.0,11,48.0,8,2,1,5,0,0,4,2,28,0.25,0.25,2
47,34043.0,1,2,49.0,12.25,20,2,14,3.0,0,10.0,4,2,0,2,0,0,11,9,97,0.68,0.25,1
59,57811.0,1,2,802.0,40.1,545,7,114,37.0,21,78.0,20,7,2,11,1,0,12,5,49,1.01,0.25,5
79,78569.0,0,1,1489.5,106.39285714285714,558,79,556,120.5,81,95.0,14,4,6,4,1,1,5,1,14,0.36,0.07142857142857142,1
47,7500.0,2,3,57.0,9.5,6,5,4,13.0,4,25.0,6,2,1,3,0,0,8,6,5,1.5,0.6666666666666666,4
54,117418.0,1,2,59.0,29.5,39,1,9,2.0,0,8.0,2,1,0,1,0,0,2,1,37,1.07,0.0,0
72,94384.0,0,1,1983.0,110.16666666666667,1111,24,556,120.5,45,126.5,18,5,8,5,3,1,7,2,62,1.32,0.0,0
40,23148.0,0,1,37.0,7.4,4,6,8,6.0,3,10.0,5,2,0,3,0,0,9,7,83,0.36,0.2,1
55,44267.0,2,3,310.0,28.181818181818183,183,5,65,3.0,5,49.0,11,5,2,4,0,0,14,9,48,1.34,0.45454545454545453,5
46,71626.0,0,1,1241.0,68.94444444444444,546,72,376,94.0,81,72.0,18,5,5,8,1,0,8,3,94,1.66,0.05555555555555555,1
59,60894.0,1,2,832.0,39.61904761904762,606,7,155,10.0,0,54.0,21,10,3,8,0,0,17,7,61,1.0,0.23809523809523808,5
49,50200.0,2,3,401.0,30.846153846153847,266,6,51,8.0,6,64.0,13,7,1,5,0,0,15,8,70,1.24,0.46153846153846156,6
60,81051.0,0,1,1501.0,68.22727272727273,1142,29,249,38.0,29,14.0,22,5,5,12,2,0,7,2,43,0.1,0.045454545454545456,1
43,65169.0,0,1,1189.0,44.03703703703704,1074,0,69,0.0,0,46.0,27,10,4,13,4,1,16,6,23,0.45,0.037037037037037035,1
53,59868.0,1,2,1166.5,46.66,771,51,154,54.0,10,126.5,25,11,2,12,0,0,17,6,37,0.94,0.28,7
65,65695.0,1,2,656.0,34.526315789473685,371,32,189,0.0,58,6.0,19,5,4,10,0,0,9,4,50,0.41,0.10526315789473684,2
69,64857.0,0,1,1289.5,58.61363636363637,556,14,556,120.5,0,43.0,22,7,5,10,0,0,11,4,78,1.6,0.045454545454545456,1
60,45143.0,1,2,311.0,25.916666666666668,202,5,74,11.0,5,14.0,12,6,1,5,0,0,13,7,74,0.84,0.25,3
70,74805.0,1,2,658.0,31.333333333333332,209,81,209,41.0,81,37.0,21,4,7,10,0,0,6,2,14,0.64,0.23809523809523808,5
36,59060.0,1,2,274.0,24.90909090909091,35,40,111,36.0,40,12.0,11,3,1,7,0,0,7,4,77,0.46,0.2727272727272727,3
63,27238.0,2,3,57.0,9.5,37,0,17,0.0,0,3.0,6,3,0,3,0,0,12,9,39,1.19,0.5,3
60,47009.0,1,2,448.0,34.46153846153846,171,45,73,59.0,10,90.0,13,3,2,8,0,0,7,4,89,0.74,0.3076923076923077,4
52,46094.0,2,3,44.0,11.0,12,2,20,3.0,2,5.0,4,1,0,3,0,0,8,7,62,0.05,0.25,1
53,40321.0,2,3,102.0,17.0,44,4,21,6.0,0,27.0,6,3,0,3,0,0,10,7,59,0.92,0.3333333333333333,2
41,37235.0,1,2,61.0,15.25,20,2,9,4.0,6,20.0,4,1,1,2,0,0,5,4,68,0.41,0.25,1
65,81843.0,0,1,1626.5,62.55769230769231,779,81,537,34.0,69,126.5,26,5,9,12,0,0,8,3,13,1.19,0.038461538461538464,1
67,46692.0,1,2,397.0,33.083333333333336,170,6,97,24.0,12,88.0,12,6,1,5,0,0,12,6,37,1.06,0.25,3
57,77382.0,1,2,1089.5,45.395833333333336,491,48,231,112.0,81,126.5,24,5,7,12,1,0,6,1,36,0.47,0.08333333333333333,2
48,37774.0,2,3,423.5,35.291666666666664,173,8,107,7.0,2,126.5,12,7,2,3,1,1,16,9,28,1.82,0.3333333333333333,4
51,18393.0,1,2,50.0,8.333333333333334,7,10,13,16.0,0,4.0,6,3,0,3,0,0,11,8,2,0.25,0.3333333333333333,2
63,72828.0,1,2,1599.5,72.70454545454545,1205,0,235,19.0,14,126.5,22,6,3,13,0,0,13,7,17,1.37,0.2727272727272727,6
43,24711.0,0,1,58.0,9.666666666666666,10,7,25,6.0,3,7.0,6,3,0,3,0,0,10,7,86,0.2,0.16666666666666666,1
50,45503.0,1,2,170.0,21.25,97,4,44,6.0,1,18.0,8,3,1,4,0,0,8,5,54,0.76,0.125,1
43,6560.0,0,1,237.5,118.75,67,11,26,4.0,3,126.5,2,1,0,1,0,0,18,17,2,0.54,0.0,0
80,71604.0,0,1,1196.0,74.75,345,53,528,98.0,75,97.0,16,8,3,5,1,1,12,4,3,0.61,0.0625,1
46,27244.0,1,2,101.0,16.833333333333332,6,5,17,3.0,24,46.0,6,2,2,2,0,0,9,7,84,0.31,0.3333333333333333,2
56,48752.0,2,3,316.0,26.333333333333332,73,57,100,71.0,15,0.0,12,6,1,5,0,1,15,9,8,1.54,0.4166666666666667,5
63,71434.0,1,2,1292.0,71.77777777777777,711,36,217,120.5,81,126.5,18,7,4,7,2,0,11,4,4,0.78,0.16666666666666666,3
77,90842.0,0,1,1256.5,48.32692307692308,774,70,118,120.5,81,93.0,26,4,9,13,0,0,5,1,57,0.92,0.038461538461538464,1
47,88097.0,1,2,799.0,42.05263157894737,163,0,480,0.0,81,75.0,19,6,5,8,3,1,15,9,24,1.86,0.05263157894736842,1
50,51948.0,1,2,311.0,28.272727272727273,82,33,54,71.0,30,41.0,11,5,2,4,0,0,10,5,51,0.78,0.18181818181818182,2
43,71853.0,0,1,1085.5,67.84375,358,81,413,120.5,81,32.0,16,2,8,6,0,0,3,1,29,1.14,0.0625,1
42,35876.0,0,1,129.0,18.428571428571427,66,2,40,4.0,3,14.0,7,3,1,3,0,0,9,6,13,0.19,0.14285714285714285,1
73,40049.0,1,2,32.0,8.0,13,6,7,0.0,3,3.0,4,1,0,3,0,0,7,6,23,0.7,0.25,1
43,39660.0,1,2,299.0,27.181818181818183,139,13,78,20.0,13,36.0,11,7,1,3,0,1,16,9,36,1.89,0.2727272727272727,3
63,50127.0,1,2,320.0,26.666666666666668,274,0,21,4.0,6,15.0,12,5,1,6,1,0,11,6,88,0.08,0.08333333333333333,1
48,43263.0,1,2,441.0,33.92307692307692,262,6,61,0.0,10,102.0,13,5,2,6,0,0,10,5,2,1.6,0.23076923076923078,3
76,62845.0,2,3,1178.0,69.29411764705883,1099,0,45,0.0,0,34.0,17,3,4,10,1,1,11,8,3,1.74,0.6470588235294118,11
35,18929.0,0,1,85.0,17.0,32,0,8,23.0,4,18.0,5,1,0,4,0,0,7,6,15,1.36,0.2,1
43,24367.0,1,2,24.0,8.0,2,4,2,0.0,11,5.0,3,1,0,2,0,0,10,9,58,1.28,0.3333333333333333,1
50,33249.0,1,2,112.0,18.666666666666668,6,10,21,19.0,14,42.0,6,2,1,3,0,0,8,6,11,1.35,0.3333333333333333,2
66,26887.0,1,2,30.0,7.5,6,7,4,3.0,4,6.0,4,1,0,3,0,0,7,6,27,1.38,0.25,1
42,50150.0,0,1,410.0,29.285714285714285,135,46,92,65.0,61,11.0,14,5,2,7,0,0,10,5,32,1.02,0.14285714285714285,2
49,62061.0,1,2,800.0,38.095238095238095,641,7,84,0.0,30,38.0,21,10,4,7,1,0,16,6,12,0.83,0.14285714285714285,3
63,85696.0,0,1,1313.0,69.10526315789474,714,76,395,116.0,0,12.0,19,4,6,9,0,1,5,1,88,1.16,0.05263157894736842,1
69,76542.0,0,1,1466.0,66.63636363636364,794,73,556,0.0,29,14.0,22,4,8,10,0,0,6,2,91,1.25,0.045454545454545456,1
32,70515.0,0,1,1183.0,73.9375,420,0,452,120.5,64,126.5,16,6,6,4,0,1,8,2,12,0.69,0.0625,1
38,18227.0,1,2,28.0,9.333333333333334,1,2,7,4.0,3,11.0,3,0,1,2,0,0,8,8,21,1.64,0.3333333333333333,1
60,69139.0,1,2,227.0,22.7,86,12,75,33.0,15,6.0,10,4,1,5,0,0,8,4,23,0.42,0.1,1
43,69109.0,0,1,1551.5,81.65789473684211,823,25,459,120.5,29,95.0,19,6,6,7,1,1,10,4,10,1.63,0.05263157894736842,1
63,69627.0,1,2,730.5,34.785714285714285,231,81,215,120.5,30,53.0,21,8,2,11,0,0,13,5,35,1.28,0.09523809523809523,2
47,38136.0,1,2,103.0,17.166666666666668,8,15,27,0.0,20,33.0,6,3,1,2,1,0,11,8,69,1.19,0.3333333333333333,2
79,62159.0,0,1,634.0,35.22222222222222,182,17,259,77.0,70,29.0,18,6,2,10,0,0,10,4,68,0.17,0.05555555555555555,1
62,80695.0,0,1,1369.5,76.08333333333333,557,81,556,120.5,37,18.0,18,5,8,5,0,0,7,2,85,0.5,0.05555555555555555,1
54,33316.0,2,3,131.0,18.714285714285715,79,1,31,4.0,4,12.0,7,2,1,4,0,0,8,6,34,0.73,0.42857142857142855,3
57,58554.0,2,3,586.0,36.625,368,24,68,38.0,0,88.0,16,8,2,6,0,0,15,7,55,1.75,0.375,6
33,17256.0,1,2,62.0,12.4,6,4,14,8.0,8,22.0,5,2,1,2,1,0,10,8,10,0.6,0.4,2
51,53034.0,2,3,447.0,31.928571428571427,160,15,196,15.0,11,50.0,14,6,1,7,0,0,14,8,30,1.08,0.5714285714285714,8
75,52203.0,0,1,912.0,35.07692307692308,488,21,238,56.0,81,28.0,26,8,7,11,0,0,14,6,36,1.91,0.038461538461538464,1
48,59601.0,1,2,797.0,72.45454545454545,691,7,69,0.0,7,23.0,11,2,2,7,1,0,10,8,14,0.93,0.36363636363636365,4
67,75154.0,1,2,1041.5,69.43333333333334,543,10,205,120.5,81,82.0,15,6,3,6,0,1,9,3,79,1.82,0.06666666666666667,1
49,47025.0,1,2,415.0,29.642857142857142,254,7,108,20.0,0,26.0,14,6,3,5,0,0,12,6,52,0.64,0.21428571428571427,3
52,37971.0,1,2,30.0,7.5,5,4,10,2.0,2,7.0,4,1,0,3,0,0,9,8,97,0.59,0.25,1
57,41335.0,1,2,187.0,20.77777777777778,112,19,21,16.0,14,5.0,9,4,1,4,0,0,11,7,24,0.51,0.3333333333333333,3
67,67267.0,1,2,251.0,25.1,134,11,59,15.0,2,30.0,10,3,2,5,0,0,5,2,0,0.13,0.1,1
50,57338.0,1,2,237.0,23.7,143,6,52,11.0,8,17.0,10,4,1,5,0,0,9,5,96,0.17,0.2,2
65,50523.0,2,3,91.0,15.166666666666666,51,4,24,4.0,7,1.0,6,2,0,4,0,0,8,6,89,0.51,0.3333333333333333,2
60,35791.0,3,4,35.0,8.75,27,0,5,0.0,0,3.0,4,1,0,3,0,0,9,8,94,1.15,0.5,2
65,50611.0,1,2,493.0,30.8125,459,0,24,6.0,0,4.0,16,4,5,7,1,0,10,6,98,1.73,0.375,6
56,56242.0,1,2,971.0,42.21739130434783,689,8,167,11.0,8,88.0,23,8,4,11,0,0,14,6,72,1.32,0.21739130434782608,5
65,48904.0,1,2,371.0,28.53846153846154,283,10,38,0.0,13,27.0,13,7,2,4,0,0,15,8,1,1.57,0.3076923076923077,4
50,56243.0,3,4,396.0,28.285714285714285,347,0,35,4.0,3,7.0,14,4,2,8,0,0,9,5,26,0.5,0.42857142857142855,6
40,21355.0,1,2,68.0,13.6,5,13,14,0.0,5,31.0,5,2,1,2,1,1,8,6,5,0.86,0.4,2
54,57420.0,1,2,322.0,26.833333333333332,280,0,18,0.0,0,24.0,12,5,1,6,1,0,12,7,22,1.01,0.25,3
